_id,title,metaDescription,status,uniquename,tags,averageRating,numRating,bookmarkCount,video,totalVideoLengthInSeconds,assignment,課程類別,course_url,owner__id,owner_name,estimatedCourseStartTime,createdAt,incubateTime,publishTime,proposalDueTime,isReject,modules,includedKnowledgeCollections,bestDiscount,successCriteria_numSoldTickets
5c809adaa52fc8002453f2ba,知名歌手的老師 幫你歌聲大改造,歌唱教學課程，專業歌唱老師－陳威宇，曾指導過眾多發片歌手，親自帶你練習唱歌。從基礎歌唱練習，如：發聲、尋找音域開始，到進階歌唱技巧，如：真假音、中高音等，跟著威宇老師一起改造你的歌聲。,已開課,icansing,[],4.89,54,1843,5cd2544e1bf6460022f559cd,12501.0,,音樂,https://hahow.in/courses/5c809adaa52fc8002453f2ba/main,5c809acda52fc8002453f2b5,威宇老師,2019-08-05T16:00:00.000Z,2019-03-07T04:15:22.000Z,2019-05-08T04:00:14.189Z,2019-08-06T04:01:27.250Z,2019-06-06T16:00:00.000Z,False,"['5cca891b40dfd300201f00df', '5cca891740dfd300201f00dc', '5c91835ded65c200740f0ad4', '5d809f4745639e00212d7273']",[],,50
5fc5ecf3001c915079ab8e36,大支嘻哈研究社：饒舌饒出台灣味,大支講解饒舌基本元素「Flow、押韻、歌詞、Beats」及其創作要點，用自己的作品《走到飛》、《音政樂治》等當作範例，並分享他一路走來的創作歷程。如果你好奇饒舌歌手的創作方法，或是想進一步認識台灣的嘻哈精神、曲風與故事，歡迎加入 Hahow 嘻研社！,已開課,hahowclub01,[],4.96,103,303,5fd6e32ce9f19107942dda11,2745.0,,音樂,https://hahow.in/courses/5fc5ecf3001c915079ab8e36/main,5fc5ecd3001c915782ab8e32,大支,2020-12-21T16:00:00.000Z,2020-12-01T07:12:51.000Z,2020-12-14T03:59:40.155Z,2020-12-22T04:00:08.320Z,2020-12-21T16:00:00.000Z,False,"['5fd33e3ca79fe6d0ebb5b5d6', '5fd33e43a79fe653e6b5b5d9', '5fd33e49e328c1e57547dc7e']",[],,30
55ea1ea8fa223d100058f7df,吉他從零開始 - 初級篇,「學吉他難嗎」？相信這是很多吉他初學者內心的疑惑。這堂吉他課程將從音樂樂理、和弦組成開始打底，教你完整的吉他彈奏技巧，掌握視譜演奏與和弦進行原則，讓你能有自信地使用吉他自彈自唱演奏。,已開課,gtgetstart,[],4.48,21,1475,55f2d166160d981000088fd9,5383.0,55ea1ea8fa223d100058f7e0,音樂,https://hahow.in/courses/55ea1ea8fa223d100058f7df/main,55d6c7eafe5f710a00ac7aa1,林子雲,2015-12-16T00:00:00.000Z,2015-09-04T22:43:52.000Z,2015-09-17T07:18:37.606Z,2015-12-15T07:15:10.000Z,2015-10-17T00:00:00.000Z,False,['5c91835bed65c200740ef04b'],[],,30
5fc5ed3fe951550e34c06b70,楊大正台語詞創社：咱就大力來寫著歌,楊大正以《長途夜車》、《島嶼天光》、《百年追求》等大量滅火器歌詞為例，分享自己創作台語歌詞的歷程與方法。,已開課,hahowclub02,[],4.93,107,301,5fd6e337e9f1911b6b2dda38,2612.0,,音樂,https://hahow.in/courses/5fc5ed3fe951550e34c06b70/main,5fc5ed25001c9178a4ab8e44,楊大正,2020-12-21T16:00:00.000Z,2020-12-01T07:14:07.000Z,2020-12-14T03:59:51.076Z,2020-12-22T04:00:08.480Z,2020-12-21T16:00:00.000Z,False,['5fd33ebc936d8b87086bf8b5'],[],,30
6090dda489d06d6a564c9a78,SV 科學歌唱｜用運動科學高效學唱歌,"教唱歌 11 年，最常被問的問題就是：『唱歌是不是很靠天份？像林俊傑、鄧紫棋應該都是靠天份吧？』我們先不談天份，你知道林俊傑一個月唱歌的量可能是你兩年的份量嗎？一個歌手從練團、彩排、演唱會、商演、錄音到私下練習，這個練習量往往是一般人不清楚的。

知道唱歌是需要練習的以後，迎面而來的第二個問題是，要怎麼練？會不會練錯而喉嚨壞掉呢？為了幫助大家，這門課程會非常科學且完整的跟大家講解學唱歌的所有面向。包含 12 種的歌唱技巧以及 2 個面向的詮釋法。

每個技巧都會設計 3 個 level 的練習音檔。讓大家可以像健身一樣，選擇你想要加強的技巧，定期跟著影片練習、變強！
",已開課,sciencevocal,[],5.0,18,978,60a48d540dd698002ad083b5,23688.0,,音樂,https://hahow.in/courses/6090dda489d06d6a564c9a78/main,5e899c9a3a14b20022ebb56e,SV 科學歌唱,2021-08-16T16:00:00.000Z,2021-05-04T05:37:40.000Z,2021-05-19T04:00:20.608Z,2021-08-17T04:02:34.311Z,2021-06-17T16:00:00.000Z,False,"['609105b3ff411bf17d75696f', '609105ebd674d6e6005a5afb', '6091063cdd1f5e1cc12bbeab', '6091068d8b0d2779d96503d5', '609106ffdd1f5e4d172bbf25', '6091072aff411b6025756aa7', '60910744dd1f5e29a32bbf31']",[],,30
5ba3388d6971da001ea5babe,Logic Pro X 從零開始,Logic Pro 為數位音樂編曲入門的必學軟體，從錄音、編曲到混音一次包辦，帶你認識錄音介面、多重效果器，以及豐富的內建素材庫，是對音樂創作有興趣的你不可錯過的專業音樂編曲課程。,已開課,logic-pro-x,[],4.95,56,1179,5c1b13d411b27900205ce34d,27890.0,,音樂,https://hahow.in/courses/5ba3388d6971da001ea5babe/main,5ab61884dc2ab6001e266e34,徐歡CheerHsu,2019-03-19T16:00:00.000Z,2018-09-20T06:05:01.000Z,2018-12-20T04:00:20.528Z,2019-03-20T04:00:25.231Z,2019-01-18T16:00:00.000Z,False,"['5c9257b91a3ca10020058fa2', '5c9257551a3ca10020058f50', '5c925b961a3ca100200591ec', '5c9258491a3ca1002005904e', '5c9258ee1a3ca100200590a5', '5cc694a83a15770020ef3473', '64b662b494d60b6bc5434fc3']",[],,30
5c6aadfe3bc70e0020a3f55d,樂理指法一把抓 - 鋼琴基礎從零開始,初級鋼琴課程，從零開始教你鋼琴指法與彈奏技巧。結合五線譜視譜與鍵盤彈奏技巧，教你完整學習卡農、奇異恩典等鋼琴彈奏技巧，扎實又有趣的帶你培養鋼琴彈奏的習慣與技巧。,已開課,staccato7th,[],5.0,22,1457,5caebbd48844150022bd1548,15060.0,,音樂,https://hahow.in/courses/5c6aadfe3bc70e0020a3f55d/main,5bf76e883efbb70020b3e3ac,謝枚玲,2019-07-09T16:00:00.000Z,2019-02-18T13:07:10.000Z,2019-04-11T04:00:20.142Z,2019-07-10T03:57:32.139Z,2019-05-10T16:00:00.000Z,False,"['5c91835ded65c200740f09fc', '5c933da33c7b2c0020b2e6af', '5c933df13c7b2c0020b2e6cf', '5c933e453c7b2c0020b2e6eb', '5c933e873c7b2c0020b2e70c', '5cf0b37bea2d0500209caa98', '5d09ac060e6fcf0021210acd', '5c933fa03c7b2c0020b2e74d', '5c933fc03c7b2c0020b2e75f', '5d07107b8834eb0022725056']",[],,30
59fbcb50a77a2d001eea9155,【吉他伴奏大全】,吉他伴奏課程，教你如何不同曲風伴奏設計和獨奏設計。課程包含吉他指法組合、順階和弦和加入和弦的應用，以及低音、轉位、推弦等吉他伴奏手法，結合理論與實戰，讓你的吉他伴奏更豐富。,已開課,paupauband,[],4.76,17,875,5a14f665152204001e1bdd7f,3691.0,59fbcb50a77a2d001eea9156,音樂,https://hahow.in/courses/59fbcb50a77a2d001eea9155/main,59df1d3742648c001e82dcee,葉宇峻彈吉他,2018-02-19T16:00:00.000Z,2017-11-03T01:50:08.000Z,2017-11-22T04:00:37.262Z,2018-02-13T04:00:09.908Z,2017-12-21T16:00:00.000Z,False,['5c91835ced65c200740ef6fc'],[],,30
58af266c5c4e6507007c492a,拯救你的樂理 - 現代音樂和聲學,音樂和聲學課程，教你現代音樂和聲學，將樂理運用在音樂創作與演奏。課程將帶你認識音階與和弦的應用，學習主調、藍調音樂和調式音樂的樂理和應用方式，讓你不僅能看懂和弦進行，也能建立和聲編曲的能力。,已開課,harmony1,[],5.0,33,1327,590b43e504816a07003c2b3b,26149.0,58af266c5c4e6507007c492b,音樂,https://hahow.in/courses/58af266c5c4e6507007c492a/main,58af213e5c4e6507007c48f6,吳為民(叮咚),2017-08-21T00:00:00.000Z,2017-02-23T18:14:04.000Z,2017-05-23T05:00:05.897Z,2017-07-30T04:00:09.400Z,2017-06-22T00:00:00.000Z,False,"['5c91835ced65c200740ef3d7', '5c9244361a3ca10020058789', '5c9244cb1a3ca100200587b6', '5c9245111a3ca100200587cc', '5c92452c1a3ca100200587d9', '5c9245441a3ca100200587de', '5c9245a61a3ca1002005880a', '5c9245c51a3ca10020058820', '5c924a1e1a3ca100200589af']",[],,30
59a6bf9bcd57920700558277,入門到專精，成為職業 DJ 從這裡開始！,DJ 入門課程，完整教你 DJ 應具備的相關知識和技能。課程將帶你認識 DJ 的歷史 與 器材選購和串接，並教你如何分辨不同音樂曲風。同時也會使用 rekordbox DJ 軟體，帶你掌握對拍、過門等技巧，並拆解百大 DJ 的歌曲進行與脈絡，上完課後，你也能創作自己的 Mixtape。,已開課,edmtaiwan-djschool,[],4.67,18,761,59c5ec958f1ce2001e036c3d,19902.0,59a6bf9bcd57920700558278,音樂,https://hahow.in/courses/59a6bf9bcd57920700558277/main,59a6bbcacd57920700558226,DJ老師 - EDDIE,2017-12-21T16:00:00.000Z,2017-08-30T13:37:31.000Z,2017-09-23T05:09:41.816Z,2017-12-22T03:54:07.704Z,2017-10-22T16:00:00.000Z,False,['5c91835ced65c200740ef59a'],[],,40
563b54ff423bdd0a00103e90,超簡單讓你學會 Beatbox,香蕉用各種學習方式，與輕鬆好記的方法，讓你快速將 Beatbox 活用,已開課,bananabeatbox,[],4.87,15,670,56652d8d36328c10000ab077,2444.0,563b54ff423bdd0a00103e91,音樂,https://hahow.in/courses/563b54ff423bdd0a00103e90/main,563b5479423bdd0a00103e8f,王俊傑,2016-02-07T00:00:00.000Z,2015-11-05T13:09:19.000Z,2015-12-05T07:34:03.000Z,2016-02-07T05:12:18.000Z,2016-01-04T00:00:00.000Z,False,['5c91835bed65c200740ef081'],[],,50
5ccfefa433f488001f7009f3,成為電音製作人：帶你完成一首電音單曲！,電音製作課程，課堂中將使用 Ableton Live 軟體教導音樂製作的流程。從基本樂理、音樂架構分析開始，學習主副歌、音色和鼓組設計，以及混音、輸出等音樂後製技能，你也可以創作自己的電音歌曲！,已開課,edmproducer,[],5.0,12,857,5cee03c8ea2d0500209c030e,27595.0,,音樂,https://hahow.in/courses/5ccfefa433f488001f7009f3/main,595c7bc5bbc89b070085ffa1,信之 - Chih,2019-08-26T16:00:00.000Z,2019-05-06T08:26:12.000Z,2019-05-29T04:00:08.952Z,2019-08-27T03:56:18.898Z,2019-06-27T16:00:00.000Z,False,"['5ccff54633f488001f700ba5', '5ccff5f433f488001f700bc7', '5ccff62033f488001f700bd7', '5ccff89b33f488001f700ce8']",[],,50
551171a938239d1000577864,教你用免費軟體 混音組曲當 DJ！,DJ 混音課程，教你用 Virtual DJ 軟體，創作出你的 DJ 混音組曲。從認識、解構歌曲組成，教你如何實際將兩首歌曲流暢串接，不需要昂貴器材，在家也能完成自己的 DJ 混音組曲。,已開課,djkenlin01,[],4.83,23,947,5515471638239d1000577930,6447.0,551171a938239d1000577865,音樂,https://hahow.in/courses/551171a938239d1000577864/main,54f5c694e977de0a00d46a06,Ken Lin,2015-05-26T00:00:00.000Z,2015-03-24T14:16:09.000Z,2015-03-27T16:09:44.135Z,2015-05-28T15:13:14.000Z,2015-04-29T00:00:00.000Z,False,['5c91835bed65c200740eefe6'],[],,30
5ce99ccdea2d0500209afca2,零基礎輕鬆學：流行鋼琴【即興伴奏】彈唱,"只要你有熱情學習的心，沒音樂基礎也能馬上享受鋼琴自唱的樂趣，不用再看【惱人難懂的】雙行五線譜，只要看單行的簡譜歌譜，就可以即興伴奏所有你喜愛的流行歌曲，讓最專業的真真老師使用頂尖音樂院Berklee的系統，教導、啟發零基礎的你。讓你練半功倍!
",已開課,chenchenho,[],4.87,15,924,5d2e9d549cf9ea0021ea9ce9,12758.0,,音樂,https://hahow.in/courses/5ce99ccdea2d0500209afca2/main,5818b103cca880070070368a,何真真,2019-10-14T16:00:00.000Z,2019-05-25T19:51:41.000Z,2019-07-17T04:00:21.324Z,2019-10-15T03:56:46.388Z,2019-08-15T16:00:00.000Z,False,"['5cea5c3cea2d0500209b23bf', '5ceaabeeea2d0500209b3dd2', '5ceaafa7ea2d0500209b3f08', '5ceab076ea2d0500209b3f53', '5ceab208ea2d0500209b3fd1', '5ceab265ea2d0500209b402a', '5ceab2feea2d0500209b4061', '5ceab389ea2d0500209b4094', '5ceab3c4ea2d0500209b40a9', '5ceab419ea2d0500209b40e7', '5d53d933dc1b9100216ac6e6']",[],,30
56ce9b4f182fba0e00c6c0c1,音樂創作原來這麼簡單！,音樂創作課程，從暸解流行音樂架構開始，學習和弦進行與應用、旋律編寫等實用創作技能，掌握基本的創作與編曲原則，音樂創作其實一點也不難。,已開課,peter-chen,[],4.86,21,1042,56d2f854182fba0e00c6d01d,2955.0,56ce9b4f182fba0e00c6c0c2,音樂,https://hahow.in/courses/56ce9b4f182fba0e00c6c0c1/main,56ce9716182fba0e00c6c0a1,陳威誌,2016-05-08T00:00:00.000Z,2016-02-25T06:12:31.000Z,2016-03-09T04:00:48.000Z,2016-05-08T18:00:15.000Z,2016-04-08T00:00:00.000Z,False,['5c91835bed65c200740ef10b'],[],,30
6203c704ce42700006bfcdf3,SV 科學歌唱｜快速學會即興和聲,"常常在綜藝節目裡看到歌手在演唱時，另一個歌手突然信手捻來的幫他和聲，這個能力就叫做即興和聲！即興和聲其實沒有想像中這麼困難，簡單的培養方式就是練習大量的範例，漸漸培養出三度音的相對音感。通常練習到第十首的時候，你在聽一段旋律時腦中會漸漸浮出這段旋律的三度音喔！這門課程除了會提供你 40 首的流行歌曲和聲練習範例外，還會教你基礎樂理以及聽和弦找和聲的編寫方法！
",已開課,svharmony,[],5.0,8,342,62300f54dc0962002af22ac1,10863.0,,音樂,https://hahow.in/courses/6203c704ce42700006bfcdf3/main,5e899c9a3a14b20022ebb56e,SV 科學歌唱,2022-06-12T16:00:00.000Z,2022-02-09T13:52:04.260Z,2022-03-15T04:00:20.560Z,2022-06-13T04:00:53.097Z,2022-04-13T16:00:00.000Z,False,"['621e1592fa3b3b0007f57dd1', '621e1663fa3b3b0007f5dcdf', '621e16921d570200061ad187', '621e16c2fa3b3b0007f60b15', '621e17656e2c710006fb646f', '621e17c6fa3b3b0007f6688c', '621e180662f55d000707836d']",[],,30
57b83c50c7425c0700c6921f,十堂課輕鬆學會木吉他自彈自唱,"在十堂課中，你將學會流行音樂常見的木吉他演奏技巧，這些木吉他演奏技巧主要以入門為主。並且也會教您歌唱的小技巧，讓您不管是彈奏上，還是演唱上都會有練習的方向哦~

在網路資源豐富的情況下，只要能充分運用，更能提升您演奏及演唱的能力。所以除了演奏、歌唱技巧外，特別規劃出網路資源應用的課程，是本課程的特色之一。
本課程將會告訴您如何善加運用網路資源，去提升演唱、演奏能力哦!",已開課,theballaglesson1,[],4.6,10,852,57e8fe1da69c240700069fa4,11861.0,57b83c50c7425c0700c69220,音樂,https://hahow.in/courses/57b83c50c7425c0700c6921f/main,579ded05d0c303070041c22d,這球音樂教室,2016-12-20T00:00:00.000Z,2016-08-20T11:17:36.000Z,2016-10-01T03:05:42.098Z,2016-12-21T06:34:03.073Z,2016-10-31T00:00:00.000Z,False,['5c91835bed65c200740ef252'],[],,30
5ab944be8a3b9a001e39ecd8,從 iPad 入門 - 音樂製作 & 影像剪輯,在這充滿著微電影、音樂MV、短片行銷的新媒體時代，掌握音樂和影像的技術是很重要的，這堂課程帶您用一台 iPad 學習音樂製作和影像剪輯。,已開課,ipad-musicvideo,[],5.0,15,1245,5aea8a6fbe58e9001e8580c0,17074.0,5ab944be8a3b9a001e39ecd9,音樂,https://hahow.in/courses/5ab944be8a3b9a001e39ecd8/main,5ab61884dc2ab6001e266e34,徐歡CheerHsu,2018-07-31T16:00:00.000Z,2018-03-26T19:06:38.000Z,2018-05-03T04:05:03.818Z,2018-08-01T04:00:32.356Z,2018-06-01T16:00:00.000Z,False,['5c91835ced65c200740f00ad'],[],,50
5c5d46c879f1990022e068bb,如何秒速視譜？驚人的獨家視譜法,一天內提升視譜能力，用最短的時間內學習最好的視譜策略，立馬彈出理想的歌曲！,已開課,sheetreading,[],4.81,16,732,5cdb901fefb01400209eb574,9043.0,,音樂,https://hahow.in/courses/5c5d46c879f1990022e068bb/main,58c686beda45810700e512a4,Vic,2019-08-12T16:00:00.000Z,2019-02-08T09:07:20.000Z,2019-05-15T04:05:51.363Z,2019-08-13T03:59:08.393Z,2019-06-13T16:00:00.000Z,False,"['5c91835ded65c200740f0996', '5cb5f475903de500207faa2a', '5cb5f522903de500207faa69', '5cb5f5ea903de500207faab9']",[],,30
570dfc3b7192420900a0009f,流行歌曲製作秘訣：Cubase  編曲軟體應用,Cubase  編曲課程，對音樂製作有興趣，也嘗試自己作詞作曲，卻不知道下一步該做什麼？這堂課將教你用 Cubase  來製作音樂，從分析歌曲的和絃進行和結構開始，搭配實際範例，教你如何編曲、混音，完成一首自己的全創作歌曲。,已開課,cubase-8-lessons,[],4.64,11,1165,572aa1e7d60bb3090091cbb8,13132.0,570dfc3b7192420900a000a0,音樂,https://hahow.in/courses/570dfc3b7192420900a0009f/main,56f274bd4e3ef90900b81bc3,何孟翰,2016-08-04T00:00:00.000Z,2016-04-13T07:58:51.000Z,2016-05-06T04:03:22.000Z,2016-07-21T14:21:50.000Z,2016-06-05T00:00:00.000Z,False,['5c91835bed65c200740ef151'],[],,30
5ed4c3b00a10827311a103d5,揮別五音不全：威宇老師的音準訓練課,讓他們能好好唱歌，不再當 KTV 的分母。這門課毫不藏私，從理論到實作，單人練習到夥伴練習，讓你真的能唱出音準滿分又穩健飽滿的聲音！,已開課,perfectpitch,[],4.75,4,518,5f87c954afb2f5002ad49c39,6308.0,,音樂,https://hahow.in/courses/5ed4c3b00a10827311a103d5/main,5ed4c393b53eba465a38bf00,Mr. Voice,2021-01-12T16:00:00.000Z,2020-06-01T09:00:32.000Z,2020-10-15T04:00:20.283Z,2021-01-13T04:00:25.401Z,2020-11-13T16:00:00.000Z,False,"['5eec74448d28b02d570dd3d3', '5eec749b8f8ab813b4062927', '5eec74e88d28b07b640dd450']",[],,50
594a48b50e64510700b6f2ee,吉他編曲超訓練：豐富精緻的彈奏設計,吉他編曲概念課程，在刷奏、指法外，達成讓歌曲更豐富的彈奏設計。學習設計多種伴奏方式，加入不同曲風元素，讓歌曲更有個人特色。掌握吉他編曲概念，提升音樂創作的豐富度與可能性。,已開課,guitar-arrangement,[],5.0,5,618,595bca75bbc89b070085fb53,32204.0,594a48b50e64510700b6f2ef,音樂,https://hahow.in/courses/594a48b50e64510700b6f2ee/main,5698b33a4ec4c609007d1c46,不拘時,2017-10-15T16:00:00.000Z,2017-06-21T10:21:41.000Z,2017-07-18T04:00:20.454Z,2017-10-16T04:04:23.029Z,2017-08-16T16:00:00.000Z,False,"['5c91835ced65c200740ef46c', '5c9e763172a72f0021506ef1', '5c9e765372a72f0021506ef7', '5c9e7ad872a72f0021506f5f', '5c9e7a9f72a72f0021506f54', '5c9e7a4572a72f0021506f50', '5c9e7a1f72a72f0021506f4d', '5c9e7a0372a72f0021506f4a', '5c9e797772a72f0021506f39', '5c9e792972a72f0021506f36', '5c9e78aa72a72f0021506f29', '5c9e786072a72f0021506f25', '5c9e778b72a72f0021506f11', '5c9e767172a72f0021506efa', '5c9e771172a72f0021506f06']",[],,30
57999d81d0c303070041a99e,用歌唱技巧唱出屬於自己的迪士尼魂-初階,初階歌唱技巧教學課程，三階段循序漸進教你唱歌。學習腹式呼吸與鼻腔、胸腔等共鳴法，暸解舌頭、嘴唇、咬字等運作技巧，透過解析迪士尼歌曲的唱法與唱腔，你也能用歌唱技巧完美演繹迪士尼歌曲。,已開課,sing-disney-1,[],5.0,9,717,5800b598da04300700fdf481,5901.0,57999d81d0c303070041a99f,音樂,https://hahow.in/courses/57999d81d0c303070041a99e/main,57999d76d0c303070041a99d,Anastasia,2017-01-19T00:00:00.000Z,2016-07-28T05:52:01.000Z,2016-10-21T04:06:24.852Z,2017-01-19T06:13:24.599Z,2016-11-20T00:00:00.000Z,False,['5c91835bed65c200740ef222'],[],,30
5f55fb39b34335d28416bd0c,音樂人必學，編曲製作心法,"各式樂器百百種，你在編曲時是否碰過，不知道如何下手的狀況呢？
此刻你需要的就是『編曲心法』。
",已開課,arrangement,[],4.83,12,638,612da9543f2cf3002a448da0,18151.0,,音樂,https://hahow.in/courses/5f55fb39b34335d28416bd0c/main,5ab61884dc2ab6001e266e34,徐歡CheerHsu,2021-11-28T16:00:00.000Z,2020-09-07T09:19:53.000Z,2021-08-31T04:00:20.479Z,2021-11-29T04:00:14.527Z,2021-09-29T16:00:00.000Z,False,"['60cb05541dd7204dd08d79e7', '6102b016330fc300075fb5e9', '6102b9d835905f0007192278']",[],,30
5638945e423bdd0a00103c4f,打出靈魂的節奏 - Cajon 木箱鼓 系列入門 1,"音樂是一種語言，用最容易上手的打擊樂器來聊天吧！我將跟大家分享這 15 年來的教學、錄音與演出經驗，學習正確的觀念，讓你更有效率的學會演奏木箱鼓，無論是流行音樂、拉丁音樂、非洲音樂、佛朗明歌，木箱鼓都能有獨特的詮釋方式,演奏同時也刺激了你手指的末梢神經,提升你的免疫力，更重要的學習方向是『即興演奏』喔！",已開課,,[],4.93,14,477,5670531813ef621200899ddf,3032.0,5638945e423bdd0a00103c50,音樂,https://hahow.in/courses/5638945e423bdd0a00103c4f/main,56389455423bdd0a00103c4e,吳政君,2016-02-14T00:00:00.000Z,2015-11-03T11:02:54.000Z,2015-12-16T08:43:09.000Z,2016-02-15T03:26:47.000Z,2016-01-15T00:00:00.000Z,False,['5c91835bed65c200740ef07a'],[],,30
56810fdd50562140005e6fce,基礎音樂製作 - Ableton Live,Albeton Live 作曲、編曲軟體課程，學習使用 DAW 來創作音樂。完整掌握 Ableton Live 軟體應用，從錄音、編輯到混音，理解音樂編排與音樂製作過程，隨時都能開始音樂創作！,已開課,intromusicproduction,[],4.91,11,726,57130cbb234ded0a00a406ce,11136.0,56810fdd50562140005e6fcf,音樂,https://hahow.in/courses/56810fdd50562140005e6fce/main,56810fd750562140005e6fcd,Abner Zhung,2016-07-20T00:00:00.000Z,2015-12-28T10:33:01.000Z,2016-04-21T07:19:55.000Z,2016-07-12T04:30:04.000Z,2016-05-21T00:00:00.000Z,False,['5c91835bed65c200740ef0b8'],[],,30
6000fd0607af5c1d4a55d231,黃子瑜鼓教室 | 爵士鼓職人 12 週養成計劃,想要成為職業樂手卻不知道從何開始努力起？「爵士鼓職人 12 週養成計劃」就是你最好的選擇！由擔任劉德華世界巡迴演唱會鼓手的業界知名樂手黃子瑜老師親自設計，從他自身的演奏經驗為各位精心編排 12 堂終生受用的課程，搭配專為此課程編寫的練習範例，12 週為你扎實打造音樂職人必備的基本功！,已開課,fish00123,[],5.0,6,235,60e3d5664e99430007a75907,5588.0,,音樂,https://hahow.in/courses/6000fd0607af5c1d4a55d231/main,6000e19c07af5c393a55aa57,黃子瑜 (Fish),2021-09-02T16:00:00.000Z,2021-01-15T02:25:10.000Z,2021-07-06T04:00:38.400Z,2021-09-03T04:00:40.122Z,2021-08-04T16:00:00.000Z,False,"['60010dcf367c272de4688f0b', '60010ee20cf6c9ba291f72fa', '60010f500cf6c919af1f73b7']",[],,30
5bac7d7e6dd8b9001f4d66a8,三步驟學會即興演奏爵士樂,爵士音樂對於許多人來說一直是個謎樣風格，在這堂課程內，我將以音樂基本元素點出發，從節奏，和聲，旋律方面下手，結合特別為不同的樂器所設計的 25 首 play alone 音樂伴奏練習，輕鬆帶您一步步走入爵士樂的即興世界,已開課,jazzmusic,[],4.71,14,451,5be111d4fec014002167363f,10024.0,,音樂,https://hahow.in/courses/5bac7d7e6dd8b9001f4d66a8/main,5bac6e0e6dd8b9001f4d63f4,邱立婷,2019-02-03T16:00:00.000Z,2018-09-27T06:49:34.000Z,2018-11-06T04:00:20.857Z,2019-02-04T04:00:16.098Z,2018-12-05T16:00:00.000Z,False,['5c91835ded65c200740f096a'],[],,30
5b1dfba5567cc1001e40c665,爵士吉他入門訓練班,"這是進修爵士吉他演奏的入門課程，學習爵士樂的伴奏手法、分析曲子、音階及和弦概念。
適合有一定的演奏能力與樂理基礎，喜歡即興演奏的人。",已開課,jazzguitar1,[],4.2,5,383,5cd102c333f488001f704031,18084.0,5b1dfba5567cc1001e40c666,音樂,https://hahow.in/courses/5b1dfba5567cc1001e40c665/main,58af213e5c4e6507007c48f6,吳為民(叮咚),2019-08-04T16:00:00.000Z,2018-06-11T04:33:41.000Z,2019-05-07T04:00:03.994Z,2019-08-05T03:59:48.692Z,2019-06-05T16:00:00.000Z,False,"['5c91835ded65c200740f08dd', '5ca2407572a72f00215134d1', '5ca23d6d72a72f002151342e', '5ca23e3372a72f002151345b', '5ca23e5f72a72f0021513466', '5ca23fca72a72f00215134ac']",[],,30
5ecb771f256511b1fa1ed873,冠軍 DJ DinPei－帶你從零開始成為專業 DJ,"＃冠軍 DJ 給你的新手禮包
＃共五章節超過 200 分鐘的課程
＃不用任何基礎就能學會的課程設計三部曲
   ① 學會輕鬆的放歌
   ② 學會輕鬆又帥帥的放歌
   ③ 學會輕鬆帥帥又專業的放歌

本課程會教你用最多 DJ 使用的專業軟體 Serato 放歌，一路從認識曲風、找歌、各種曲風接歌方式、刷碟，到多樣效果放歌的技巧，這堂課通通從基礎到專業一步步教會你。

喜歡音樂的你！快來加入 DJ 的行列吧！",已開課,djdinpei,[],5.0,9,354,5f2b8054855939002a0a5e00,18684.0,,音樂,https://hahow.in/courses/5ecb771f256511b1fa1ed873/main,5ecb72827de4fde254d0b809,DinPei,2020-11-03T16:00:00.000Z,2020-05-25T07:43:27.000Z,2020-08-06T04:00:20.323Z,2020-11-04T04:00:09.928Z,2020-09-04T16:00:00.000Z,False,"['5ecb7a5dc9f55d2e719ec3a8', '5ecb7a916297d354c45bf2b6', '5ecb7aff2565116e3c1edb2f', '5ecb7b697de4fdcd86d0bfd8', '5ecb7b922565110f091edb7e']",[],,30
5864e19cf108e00800c24f7a,吉他從零開始-Fingerstyle（進階）,Fingerstyle 指彈吉他是指用一把吉他演奏多聲部的樂曲，使吉他的表現力不僅限於單一的聲部。這堂吉他指法課程將教你藉由手指撥弦的演奏方式，以一把木吉他同時演奏吉他的旋律、貝斯的根音，還有鼓的節奏，發揮吉他演奏的最大潛能。,已開課,littletreasureofmine,[],0.0,0,596,586da58cf108e00800c284ce,2861.0,5864e19cf108e00800c24f7b,音樂,https://hahow.in/courses/5864e19cf108e00800c24f7a/main,55d6c7eafe5f710a00ac7aa1,林子雲,2017-02-13T00:00:00.000Z,2016-12-29T10:12:44.000Z,2017-01-09T04:00:38.104Z,2017-02-13T03:52:03.585Z,2017-02-08T00:00:00.000Z,False,['5c91835ced65c200740ef379'],[],,30
580f1cedda04300700fe7fc9,挖出你的節奏細胞!爵士鼓教學-基本節奏篇,北京現代音樂研休學院的爵士鼓教材，簡單的開始；舉一反三的思維教學。不需音樂底子，只要有熱血的心，簡單明瞭的教學將帶你進入節奏的世界！,已開課,goodjazzmusic,[],0.0,0,405,583ef4e7d821b10700a81539,8248.0,580f1cedda04300700fe7fca,音樂,https://hahow.in/courses/580f1cedda04300700fe7fc9/main,580f15e0da04300700fe7f4a,黃晟翔,2017-01-06T00:00:00.000Z,2016-10-25T08:50:53.000Z,2016-11-30T06:37:59.583Z,2017-01-07T13:23:15.809Z,2016-12-30T00:00:00.000Z,False,['5c91835bed65c200740ef2bc'],[],,30
