_id,status,uniquename,owner,tags,preOrderedPrice,preOrderedPriceInMoneyPoint,price,priceInMoneyPoint,successCriteria,numSoldTickets,reviewing,isReject,averageRating,numRating,bookmarkCount,campaign,estimatedCourseStartTime,contentRating,title,metaDescription,coverImage,totalVideoLengthInSeconds,modules,basePricingInfo,currencyCode,createdAt,incubateTime,publishTime,proposalDueTime,hasBought,video,includedKnowledgeCollections,bestDiscount,assignment,squareCoverImage,課程類別,開課後銷售額
5c809adaa52fc8002453f2ba,PUBLISHED,icansing,"{'links': {'website': 'https://www.instagram.com/mrvoice.tw/', 'behance': '', 'facebook': 'https://www.facebook.com/mrvoicemrvoice/', 'youtube': 'https://www.youtube.com/channel/UCIURezjAGOtBSo265K_ThNA'}, '_id': '5c809acda52fc8002453f2b5', 'name': '威宇老師', 'username': 'icansing', 'profileImageUrl': 'https://images.api.hahow.in/images/5c8361029d98460020c321af'}",[],1499,1499,2680,2680,{'numSoldTickets': 50},2397,False,False,4.89,54,1843,"{'types': ['DIGITAL'], 'expireDate': '2019-06-06T16:00:00.000Z', 'startDate': '2019-05-08T04:00:00.000Z'}",2019-08-05T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",知名歌手的老師 幫你歌聲大改造,歌唱教學課程，專業歌唱老師－陳威宇，曾指導過眾多發片歌手，親自帶你練習唱歌。從基礎歌唱練習，如：發聲、尋找音域開始，到進階歌唱技巧，如：真假音、中高音等，跟著威宇老師一起改造你的歌聲。,"{'_id': '5cbde892d180040020050b26', 'url': 'https://images.hahow.in/images/5cbde892d180040020050b26'}",12501.0,"['5cca891b40dfd300201f00df', '5cca891740dfd300201f00dc', '5c91835ded65c200740f0ad4', '5d809f4745639e00212d7273']","{'price': 2680, 'preOrderedPrice': 1499, 'currencyCode': 'TWD'}",TWD,2019-03-07T04:15:22.000Z,2019-05-08T04:00:14.189Z,2019-08-06T04:01:27.250Z,2019-06-06T16:00:00.000Z,False,5cd2544e1bf6460022f559cd,[],,,,音樂,1716
5fc5ecf3001c915079ab8e36,PUBLISHED,hahowclub01,"{'_id': '5fc5ecd3001c915782ab8e32', 'username': 'hahowclub01', 'name': '大支', 'profileImageUrl': 'https://images.api.hahow.in/images/5fd35d0fe328c12af747f132'}",[],199,199,380,380,{'numSoldTickets': 30},1410,False,False,4.96,103,303,"{'types': ['DIGITAL'], 'startDate': '2020-12-14T03:59:00.000Z', 'expireDate': '2020-12-14T04:00:00.000Z'}",2020-12-21T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",大支嘻哈研究社：饒舌饒出台灣味,大支講解饒舌基本元素「Flow、押韻、歌詞、Beats」及其創作要點，用自己的作品《走到飛》、《音政樂治》等當作範例，並分享他一路走來的創作歷程。如果你好奇饒舌歌手的創作方法，或是想進一步認識台灣的嘻哈精神、曲風與故事，歡迎加入 Hahow 嘻研社！,"{'_id': '5fc8b4fedf09fd4e85fee075', 'url': 'https://images.hahow.in/images/5fc8b4fedf09fd4e85fee075', 'height': 1240, 'width': 2000}",2745.0,"['5fd33e3ca79fe6d0ebb5b5d6', '5fd33e43a79fe653e6b5b5d9', '5fd33e49e328c1e57547dc7e']","{'price': 380, 'preOrderedPrice': 199, 'currencyCode': 'TWD'}",TWD,2020-12-01T07:12:51.000Z,2020-12-14T03:59:40.155Z,2020-12-22T04:00:08.320Z,2020-12-21T16:00:00.000Z,False,5fd6e32ce9f19107942dda11,[],,,,音樂,1
55ea1ea8fa223d100058f7df,PUBLISHED,gtgetstart,"{'links': {'facebook': 'https://www.facebook.com/cloudguitartemple', 'youtube': 'https://www.youtube.com/user/rockstarinthecar', 'website': 'http://izayoi617.pixnet.net/blog'}, '_id': '55d6c7eafe5f710a00ac7aa1', 'profileImageUrl': 'https://images.api.hahow.in/images/5875ef9e58ab57070085b66b', 'name': '林子雲', 'username': 'tzuyun'}",[],500,500,600,600,{'numSoldTickets': 30},1403,False,False,4.48,21,1475,{'types': []},2015-12-16T00:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",吉他從零開始 - 初級篇,「學吉他難嗎」？相信這是很多吉他初學者內心的疑惑。這堂吉他課程將從音樂樂理、和弦組成開始打底，教你完整的吉他彈奏技巧，掌握視譜演奏與和弦進行原則，讓你能有自信地使用吉他自彈自唱演奏。,"{'_id': '55f7db1c160d9810000893c1', 'url': 'https://images.hahow.in/images/55f7db1c160d9810000893c1'}",5383.0,['5c91835bed65c200740ef04b'],"{'price': 600, 'preOrderedPrice': 500, 'currencyCode': 'TWD'}",TWD,2015-09-04T22:43:52.000Z,2015-09-17T07:18:37.606Z,2015-12-15T07:15:10.000Z,2015-10-17T00:00:00.000Z,False,55f2d166160d981000088fd9,[],,55ea1ea8fa223d100058f7e0,,音樂,1329
5fc5ed3fe951550e34c06b70,PUBLISHED,hahowclub02,"{'_id': '5fc5ed25001c9178a4ab8e44', 'username': 'hahowclub02', 'name': '楊大正', 'profileImageUrl': 'https://images.api.hahow.in/images/5fd34f6900fcaf3bc6b2d019'}",[],199,199,380,380,{'numSoldTickets': 30},1346,False,False,4.93,107,301,"{'types': ['DIGITAL'], 'startDate': '2020-12-14T03:59:00.000Z', 'expireDate': '2020-12-14T04:00:00.000Z'}",2020-12-21T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",楊大正台語詞創社：咱就大力來寫著歌,楊大正以《長途夜車》、《島嶼天光》、《百年追求》等大量滅火器歌詞為例，分享自己創作台語歌詞的歷程與方法。,"{'_id': '5fc8b5158de40d095ec0d1fd', 'url': 'https://images.hahow.in/images/5fc8b5158de40d095ec0d1fd', 'height': 1240, 'width': 2000}",2612.0,['5fd33ebc936d8b87086bf8b5'],"{'price': 380, 'preOrderedPrice': 199, 'currencyCode': 'TWD'}",TWD,2020-12-01T07:14:07.000Z,2020-12-14T03:59:51.076Z,2020-12-22T04:00:08.480Z,2020-12-21T16:00:00.000Z,False,5fd6e337e9f1911b6b2dda38,[],,,,音樂,89
6090dda489d06d6a564c9a78,PUBLISHED,sciencevocal,"{'links': {'facebook': 'https://www.facebook.com/svvocal', 'youtube': 'https://www.youtube.com/channel/UCxOwjV5DgGbawofhDmOTlkg'}, '_id': '5e899c9a3a14b20022ebb56e', 'name': 'SV 科學歌唱', 'username': 'svocal', 'profileImageUrl': 'https://images.api.hahow.in/images/6172f3348c3a0c0006e977f2'}",[],1800,1800,2400,2400,{'numSoldTickets': 30},1241,False,False,5.0,18,978,{'types': []},2021-08-16T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",SV 科學歌唱｜用運動科學高效學唱歌,"教唱歌 11 年，最常被問的問題就是：『唱歌是不是很靠天份？像林俊傑、鄧紫棋應該都是靠天份吧？』我們先不談天份，你知道林俊傑一個月唱歌的量可能是你兩年的份量嗎？一個歌手從練團、彩排、演唱會、商演、錄音到私下練習，這個練習量往往是一般人不清楚的。

知道唱歌是需要練習的以後，迎面而來的第二個問題是，要怎麼練？會不會練錯而喉嚨壞掉呢？為了幫助大家，這門課程會非常科學且完整的跟大家講解學唱歌的所有面向。包含 12 種的歌唱技巧以及 2 個面向的詮釋法。

每個技巧都會設計 3 個 level 的練習音檔。讓大家可以像健身一樣，選擇你想要加強的技巧，定期跟著影片練習、變強！
","{'_id': '60a36b6c3f114042da2b5678', 'url': 'https://images.hahow.in/images/60a36b6c3f114042da2b5678', 'height': 619, 'width': 998}",23688.0,"['609105b3ff411bf17d75696f', '609105ebd674d6e6005a5afb', '6091063cdd1f5e1cc12bbeab', '6091068d8b0d2779d96503d5', '609106ffdd1f5e4d172bbf25', '6091072aff411b6025756aa7', '60910744dd1f5e29a32bbf31']","{'price': 2400, 'preOrderedPrice': 1800, 'currencyCode': 'TWD'}",TWD,2021-05-04T05:37:40.000Z,2021-05-19T04:00:20.608Z,2021-08-17T04:02:34.311Z,2021-06-17T16:00:00.000Z,False,60a48d540dd698002ad083b5,[],,,"{'_id': '60a36d9982ea1129aaa5a323', 'url': 'https://images.hahow.in/images/60a36d9982ea1129aaa5a323', 'height': 800, 'width': 800}",音樂,848
5ba3388d6971da001ea5babe,PUBLISHED,logic-pro-x,"{'links': {'facebook': '', 'youtube': 'https://www.youtube.com/ClaireCheerMusic', 'website': 'https://www.instagram.com/bobocheerful/'}, '_id': '5ab61884dc2ab6001e266e34', 'name': '徐歡CheerHsu', 'username': 'bobocheerful', 'profileImageUrl': 'https://images.api.hahow.in/images/610a2548f782bf0007dffa3b'}",[],900,900,1800,1800,{'numSoldTickets': 30},1175,False,False,4.95,56,1179,{'types': []},2019-03-19T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",Logic Pro X 從零開始,Logic Pro 為數位音樂編曲入門的必學軟體，從錄音、編曲到混音一次包辦，帶你認識錄音介面、多重效果器，以及豐富的內建素材庫，是對音樂創作有興趣的你不可錯過的專業音樂編曲課程。,"{'_id': '633733a419094b000755e14a', 'url': 'https://images.hahow.in/images/633733a419094b000755e14a', 'height': 562, 'width': 906}",27890.0,"['5c9257b91a3ca10020058fa2', '5c9257551a3ca10020058f50', '5c925b961a3ca100200591ec', '5c9258491a3ca1002005904e', '5c9258ee1a3ca100200590a5', '5cc694a83a15770020ef3473', '64b662b494d60b6bc5434fc3']","{'price': 1800, 'preOrderedPrice': 900, 'currencyCode': 'TWD'}",TWD,2018-09-20T06:05:01.000Z,2018-12-20T04:00:20.528Z,2019-03-20T04:00:25.231Z,2019-01-18T16:00:00.000Z,False,5c1b13d411b27900205ce34d,[],,,,音樂,970
5c6aadfe3bc70e0020a3f55d,PUBLISHED,staccato7th,"{'links': {'youtube': 'https://www.youtube.com/channel/UCDhewhikfdy34ziB1ltH1zg?view_as=subscriber', 'facebook': 'https://www.facebook.com/profile.php?id=100000373162379&ref=bookmarks'}, '_id': '5bf76e883efbb70020b3e3ac', 'profileImageUrl': 'https://graph.facebook.com/v2.9/2043752645647154/picture', 'name': '謝枚玲'}",[],1500,1500,1900,1900,{'numSoldTickets': 30},962,False,False,5.0,22,1457,{'types': []},2019-07-09T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",樂理指法一把抓 - 鋼琴基礎從零開始,初級鋼琴課程，從零開始教你鋼琴指法與彈奏技巧。結合五線譜視譜與鍵盤彈奏技巧，教你完整學習卡農、奇異恩典等鋼琴彈奏技巧，扎實又有趣的帶你培養鋼琴彈奏的習慣與技巧。,"{'_id': '5cad994a8844150022bce694', 'url': 'https://images.hahow.in/images/5cad994a8844150022bce694'}",15060.0,"['5c91835ded65c200740f09fc', '5c933da33c7b2c0020b2e6af', '5c933df13c7b2c0020b2e6cf', '5c933e453c7b2c0020b2e6eb', '5c933e873c7b2c0020b2e70c', '5cf0b37bea2d0500209caa98', '5d09ac060e6fcf0021210acd', '5c933fa03c7b2c0020b2e74d', '5c933fc03c7b2c0020b2e75f', '5d07107b8834eb0022725056']","{'price': 1900, 'preOrderedPrice': 1500, 'currencyCode': 'TWD'}",TWD,2019-02-18T13:07:10.000Z,2019-04-11T04:00:20.142Z,2019-07-10T03:57:32.139Z,2019-05-10T16:00:00.000Z,False,5caebbd48844150022bd1548,[],,,,音樂,853
59fbcb50a77a2d001eea9155,PUBLISHED,paupauband,"{'links': {'facebook': 'https://www.facebook.com/paupauband/', 'youtube': 'https://www.youtube.com/user/paupauband', 'website': 'https://www.facebook.com/paupauband/'}, '_id': '59df1d3742648c001e82dcee', 'username': 'paupauband', 'name': '葉宇峻彈吉他', 'profileImageUrl': 'https://images.api.hahow.in/images/59df1f3742648c001e82dcf8'}",[],799,799,1200,1200,{'numSoldTickets': 30},857,False,False,4.76,17,875,{'types': []},2018-02-19T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",【吉他伴奏大全】,吉他伴奏課程，教你如何不同曲風伴奏設計和獨奏設計。課程包含吉他指法組合、順階和弦和加入和弦的應用，以及低音、轉位、推弦等吉他伴奏手法，結合理論與實戰，讓你的吉他伴奏更豐富。,"{'_id': '5a13be35152204001e1bd836', 'url': 'https://images.hahow.in/images/5a13be35152204001e1bd836'}",3691.0,['5c91835ced65c200740ef6fc'],"{'price': 1200, 'preOrderedPrice': 799, 'currencyCode': 'TWD'}",TWD,2017-11-03T01:50:08.000Z,2017-11-22T04:00:37.262Z,2018-02-13T04:00:09.908Z,2017-12-21T16:00:00.000Z,False,5a14f665152204001e1bdd7f,[],,59fbcb50a77a2d001eea9156,,音樂,591
58af266c5c4e6507007c492a,PUBLISHED,harmony1,"{'links': {'facebook': 'https://www.facebook.com/groups/dingdonggt/'}, '_id': '58af213e5c4e6507007c48f6', 'profileImageUrl': 'https://graph.facebook.com/1699525116731036/picture', 'name': '吳為民(叮咚)', 'username': 'dingdong'}",[],1979,1979,2800,2800,{'numSoldTickets': 30},773,False,False,5.0,33,1327,{'types': []},2017-08-21T00:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",拯救你的樂理 - 現代音樂和聲學,音樂和聲學課程，教你現代音樂和聲學，將樂理運用在音樂創作與演奏。課程將帶你認識音階與和弦的應用，學習主調、藍調音樂和調式音樂的樂理和應用方式，讓你不僅能看懂和弦進行，也能建立和聲編曲的能力。,"{'_id': '60a8fbcd29b572dd0b191b71', 'url': 'https://images.hahow.in/images/60a8fbcd29b572dd0b191b71', 'height': 620, 'width': 999}",26149.0,"['5c91835ced65c200740ef3d7', '5c9244361a3ca10020058789', '5c9244cb1a3ca100200587b6', '5c9245111a3ca100200587cc', '5c92452c1a3ca100200587d9', '5c9245441a3ca100200587de', '5c9245a61a3ca1002005880a', '5c9245c51a3ca10020058820', '5c924a1e1a3ca100200589af']","{'price': 2800, 'preOrderedPrice': 1979, 'currencyCode': 'TWD'}",TWD,2017-02-23T18:14:04.000Z,2017-05-23T05:00:05.897Z,2017-07-30T04:00:09.400Z,2017-06-22T00:00:00.000Z,False,590b43e504816a07003c2b3b,[],,58af266c5c4e6507007c492b,"{'_id': '60ae82f962e3c38d00794c88', 'url': 'https://images.hahow.in/images/60ae82f962e3c38d00794c88', 'height': 1000, 'width': 1000}",音樂,519
59a6bf9bcd57920700558277,PUBLISHED,edmtaiwan-djschool,"{'links': {'facebook': 'https://www.facebook.com/djeddieeddwei/?fref=ts', 'youtube': 'https://www.youtube.com/channel/UCxK3okT8-VumqQLc2jv1yrQ', 'website': 'https://www.instagram.com/eddie_eddwell/'}, '_id': '59a6bbcacd57920700558226', 'name': 'DJ老師 - EDDIE', 'username': 'eddieeddwei', 'profileImageUrl': 'https://images.api.hahow.in/images/6051b6365096f8221b59ea60'}",[],2800,2800,3600,3600,{'numSoldTickets': 40},596,False,False,4.67,18,761,{'types': []},2017-12-21T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",入門到專精，成為職業 DJ 從這裡開始！,DJ 入門課程，完整教你 DJ 應具備的相關知識和技能。課程將帶你認識 DJ 的歷史 與 器材選購和串接，並教你如何分辨不同音樂曲風。同時也會使用 rekordbox DJ 軟體，帶你掌握對拍、過門等技巧，並拆解百大 DJ 的歌曲進行與脈絡，上完課後，你也能創作自己的 Mixtape。,"{'_id': '6193788db913c30007413582', 'url': 'https://images.hahow.in/images/6193788db913c30007413582', 'height': 620, 'width': 999}",19902.0,['5c91835ced65c200740ef59a'],"{'price': 3600, 'preOrderedPrice': 2800, 'currencyCode': 'TWD'}",TWD,2017-08-30T13:37:31.000Z,2017-09-23T05:09:41.816Z,2017-12-22T03:54:07.704Z,2017-10-22T16:00:00.000Z,False,59c5ec958f1ce2001e036c3d,[],,59a6bf9bcd57920700558278,"{'_id': '61937975459b880006a453c0', 'url': 'https://images.hahow.in/images/61937975459b880006a453c0', 'height': 1000, 'width': 1000}",音樂,400
563b54ff423bdd0a00103e90,PUBLISHED,bananabeatbox,"{'_id': '563b5479423bdd0a00103e8f', 'profileImageUrl': 'https://graph.facebook.com/10204110211070518/picture', 'name': '王俊傑'}",[],300,300,400,400,{'numSoldTickets': 50},549,False,False,4.87,15,670,{'types': []},2016-02-07T00:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",超簡單讓你學會 Beatbox,香蕉用各種學習方式，與輕鬆好記的方法，讓你快速將 Beatbox 活用,"{'_id': '564df55b42ee8d100033a572', 'url': 'https://images.hahow.in/images/564df55b42ee8d100033a572'}",2444.0,['5c91835bed65c200740ef081'],"{'price': 400, 'preOrderedPrice': 300, 'currencyCode': 'TWD'}",TWD,2015-11-05T13:09:19.000Z,2015-12-05T07:34:03.000Z,2016-02-07T05:12:18.000Z,2016-01-04T00:00:00.000Z,False,56652d8d36328c10000ab077,[],,563b54ff423bdd0a00103e91,,音樂,406
5ccfefa433f488001f7009f3,PUBLISHED,edmproducer,"{'links': {'facebook': 'https://www.facebook.com/ChihOfficial/'}, '_id': '595c7bc5bbc89b070085ffa1', 'username': 'hsinchen0002', 'name': '信之 - Chih', 'profileImageUrl': 'https://images.api.hahow.in/images/5cecf559ea2d0500209bcac0'}",[],2180,2180,2980,2980,{'numSoldTickets': 50},444,False,False,5.0,12,857,{'types': []},2019-08-26T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",成為電音製作人：帶你完成一首電音單曲！,電音製作課程，課堂中將使用 Ableton Live 軟體教導音樂製作的流程。從基本樂理、音樂架構分析開始，學習主副歌、音色和鼓組設計，以及混音、輸出等音樂後製技能，你也可以創作自己的電音歌曲！,"{'_id': '5cec35faea2d0500209ba05e', 'url': 'https://images.hahow.in/images/5cec35faea2d0500209ba05e'}",27595.0,"['5ccff54633f488001f700ba5', '5ccff5f433f488001f700bc7', '5ccff62033f488001f700bd7', '5ccff89b33f488001f700ce8']","{'price': 2980, 'preOrderedPrice': 2180, 'currencyCode': 'TWD'}",TWD,2019-05-06T08:26:12.000Z,2019-05-29T04:00:08.952Z,2019-08-27T03:56:18.898Z,2019-06-27T16:00:00.000Z,False,5cee03c8ea2d0500209c030e,[],,,,音樂,0
551171a938239d1000577864,PUBLISHED,djkenlin01,"{'links': {'facebook': 'https://www.facebook.com/DJKenLin', 'website': 'http://tw.gigacircle.com/djkenlin'}, '_id': '54f5c694e977de0a00d46a06', 'profileImageUrl': 'https://graph.facebook.com/10153157030049752/picture', 'name': 'Ken Lin'}",[],200,200,1000,1000,{'numSoldTickets': 30},435,False,False,4.83,23,947,{'types': []},2015-05-26T00:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",教你用免費軟體 混音組曲當 DJ！,DJ 混音課程，教你用 Virtual DJ 軟體，創作出你的 DJ 混音組曲。從認識、解構歌曲組成，教你如何實際將兩首歌曲流暢串接，不需要昂貴器材，在家也能完成自己的 DJ 混音組曲。,"{'_id': '5511796738239d100057786a', 'url': 'https://images.hahow.in/images/5511796738239d100057786a'}",6447.0,['5c91835bed65c200740eefe6'],"{'price': 1000, 'preOrderedPrice': 200, 'currencyCode': 'TWD'}",TWD,2015-03-24T14:16:09.000Z,2015-03-27T16:09:44.135Z,2015-05-28T15:13:14.000Z,2015-04-29T00:00:00.000Z,False,5515471638239d1000577930,[],,551171a938239d1000577865,,音樂,174
5ce99ccdea2d0500209afca2,PUBLISHED,chenchenho,"{'links': {'website': 'https://music-cell.com', 'facebook': 'https://www.facebook.com/%E4%BD%95%E7%9C%9F%E7%9C%9F%E9%9F%B3%E6%A8%82-133241802559/', 'youtube': 'https://www.youtube.com/channel/UCCCxxW4AKCaHeNl7Mf6Bz_A/featured?view_as=subscriber'}, '_id': '5818b103cca880070070368a', 'name': '何真真', 'username': 'chenchenho', 'profileImageUrl': 'https://images.api.hahow.in/images/5cf02a8bea2d0500209c877e'}",[],1980,1980,2380,2380,{'numSoldTickets': 30},434,False,False,4.87,15,924,{'types': []},2019-10-14T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",零基礎輕鬆學：流行鋼琴【即興伴奏】彈唱,"只要你有熱情學習的心，沒音樂基礎也能馬上享受鋼琴自唱的樂趣，不用再看【惱人難懂的】雙行五線譜，只要看單行的簡譜歌譜，就可以即興伴奏所有你喜愛的流行歌曲，讓最專業的真真老師使用頂尖音樂院Berklee的系統，教導、啟發零基礎的你。讓你練半功倍!
","{'_id': '5d2e87779cf9ea0021ea946d', 'url': 'https://images.hahow.in/images/5d2e87779cf9ea0021ea946d'}",12758.0,"['5cea5c3cea2d0500209b23bf', '5ceaabeeea2d0500209b3dd2', '5ceaafa7ea2d0500209b3f08', '5ceab076ea2d0500209b3f53', '5ceab208ea2d0500209b3fd1', '5ceab265ea2d0500209b402a', '5ceab2feea2d0500209b4061', '5ceab389ea2d0500209b4094', '5ceab3c4ea2d0500209b40a9', '5ceab419ea2d0500209b40e7', '5d53d933dc1b9100216ac6e6']","{'price': 2380, 'preOrderedPrice': 1980, 'currencyCode': 'TWD'}",TWD,2019-05-25T19:51:41.000Z,2019-07-17T04:00:21.324Z,2019-10-15T03:56:46.388Z,2019-08-15T16:00:00.000Z,False,5d2e9d549cf9ea0021ea9ce9,[],,,,音樂,370
56ce9b4f182fba0e00c6c0c1,PUBLISHED,peter-chen,"{'links': {'facebook': 'https://www.facebook.com/profile.php?id=100000193369315', 'website': 'https://www.facebook.com/L.V.Musicstudio/?ref=hl', 'youtube': 'https://www.youtube.com/channel/UCCb1ubueAa7aOJwT3CDKc3Q'}, '_id': '56ce9716182fba0e00c6c0a1', 'profileImageUrl': 'https://graph.facebook.com/1249680421715058/picture', 'name': '陳威誌', 'username': 'peterchen'}",[],500,500,600,600,{'numSoldTickets': 30},395,False,False,4.86,21,1042,{'types': []},2016-05-08T00:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",音樂創作原來這麼簡單！,音樂創作課程，從暸解流行音樂架構開始，學習和弦進行與應用、旋律編寫等實用創作技能，掌握基本的創作與編曲原則，音樂創作其實一點也不難。,"{'_id': '56ce9b61182fba0e00c6c0c3', 'url': 'https://images.hahow.in/images/56ce9b61182fba0e00c6c0c3'}",2955.0,['5c91835bed65c200740ef10b'],"{'price': 600, 'preOrderedPrice': 500, 'currencyCode': 'TWD'}",TWD,2016-02-25T06:12:31.000Z,2016-03-09T04:00:48.000Z,2016-05-08T18:00:15.000Z,2016-04-08T00:00:00.000Z,False,56d2f854182fba0e00c6d01d,[],,56ce9b4f182fba0e00c6c0c2,,音樂,338
6203c704ce42700006bfcdf3,PUBLISHED,svharmony,"{'links': {'facebook': 'https://www.facebook.com/svvocal', 'youtube': 'https://www.youtube.com/channel/UCxOwjV5DgGbawofhDmOTlkg'}, '_id': '5e899c9a3a14b20022ebb56e', 'name': 'SV 科學歌唱', 'username': 'svocal', 'profileImageUrl': 'https://images.api.hahow.in/images/6172f3348c3a0c0006e977f2'}",[],1260,1260,1680,1680,{'numSoldTickets': 30},390,False,False,5.0,8,342,{'types': []},2022-06-12T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",SV 科學歌唱｜快速學會即興和聲,"常常在綜藝節目裡看到歌手在演唱時，另一個歌手突然信手捻來的幫他和聲，這個能力就叫做即興和聲！即興和聲其實沒有想像中這麼困難，簡單的培養方式就是練習大量的範例，漸漸培養出三度音的相對音感。通常練習到第十首的時候，你在聽一段旋律時腦中會漸漸浮出這段旋律的三度音喔！這門課程除了會提供你 40 首的流行歌曲和聲練習範例外，還會教你基礎樂理以及聽和弦找和聲的編寫方法！
","{'_id': '622f2b6f9e08450007e5eb36', 'url': 'https://images.hahow.in/images/622f2b6f9e08450007e5eb36', 'height': 620, 'width': 999}",10863.0,"['621e1592fa3b3b0007f57dd1', '621e1663fa3b3b0007f5dcdf', '621e16921d570200061ad187', '621e16c2fa3b3b0007f60b15', '621e17656e2c710006fb646f', '621e17c6fa3b3b0007f6688c', '621e180662f55d000707836d']","{'price': 1680, 'preOrderedPrice': 1260, 'currencyCode': 'TWD'}",TWD,2022-02-09T13:52:04.260Z,2022-03-15T04:00:20.560Z,2022-06-13T04:00:53.097Z,2022-04-13T16:00:00.000Z,False,62300f54dc0962002af22ac1,[],,,"{'_id': '622794040fa1f4000757dc1f', 'url': 'https://images.hahow.in/images/622794040fa1f4000757dc1f', 'height': 800, 'width': 800}",音樂,158
57b83c50c7425c0700c6921f,PUBLISHED,theballaglesson1,"{'links': {'facebook': 'https://www.facebook.com/theballmusic/', 'website': 'http://theball.com.tw/landing/index.html'}, '_id': '579ded05d0c303070041c22d', 'username': 'theball666', 'name': '這球音樂教室', 'profileImageUrl': 'https://images.api.hahow.in/images/57f0dc2ddc8ff207002bc154'}",[],600,600,800,800,{'numSoldTickets': 30},389,False,False,4.6,10,852,{'types': []},2016-12-20T00:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",十堂課輕鬆學會木吉他自彈自唱,"在十堂課中，你將學會流行音樂常見的木吉他演奏技巧，這些木吉他演奏技巧主要以入門為主。並且也會教您歌唱的小技巧，讓您不管是彈奏上，還是演唱上都會有練習的方向哦~

在網路資源豐富的情況下，只要能充分運用，更能提升您演奏及演唱的能力。所以除了演奏、歌唱技巧外，特別規劃出網路資源應用的課程，是本課程的特色之一。
本課程將會告訴您如何善加運用網路資源，去提升演唱、演奏能力哦!","{'_id': '57b8417bc7425c0700c6924a', 'url': 'https://images.hahow.in/images/57b8417bc7425c0700c6924a'}",11861.0,['5c91835bed65c200740ef252'],"{'price': 800, 'preOrderedPrice': 600, 'currencyCode': 'TWD'}",TWD,2016-08-20T11:17:36.000Z,2016-10-01T03:05:42.098Z,2016-12-21T06:34:03.073Z,2016-10-31T00:00:00.000Z,False,57e8fe1da69c240700069fa4,[],,57b83c50c7425c0700c69220,,音樂,332
5ab944be8a3b9a001e39ecd8,PUBLISHED,ipad-musicvideo,"{'links': {'facebook': '', 'youtube': 'https://www.youtube.com/ClaireCheerMusic', 'website': 'https://www.instagram.com/bobocheerful/'}, '_id': '5ab61884dc2ab6001e266e34', 'name': '徐歡CheerHsu', 'username': 'bobocheerful', 'profileImageUrl': 'https://images.api.hahow.in/images/610a2548f782bf0007dffa3b'}",[],999,999,1000,1000,{'numSoldTickets': 50},384,False,False,5.0,15,1245,{'types': []},2018-07-31T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",從 iPad 入門 - 音樂製作 & 影像剪輯,在這充滿著微電影、音樂MV、短片行銷的新媒體時代，掌握音樂和影像的技術是很重要的，這堂課程帶您用一台 iPad 學習音樂製作和影像剪輯。,"{'_id': '5adce0d0fe4f6d001ee1ab0a', 'url': 'https://images.hahow.in/images/5adce0d0fe4f6d001ee1ab0a'}",17074.0,['5c91835ced65c200740f00ad'],"{'price': 1000, 'preOrderedPrice': 999, 'currencyCode': 'TWD'}",TWD,2018-03-26T19:06:38.000Z,2018-05-03T04:05:03.818Z,2018-08-01T04:00:32.356Z,2018-06-01T16:00:00.000Z,False,5aea8a6fbe58e9001e8580c0,[],,5ab944be8a3b9a001e39ecd9,,音樂,1
